Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
Saadhana,,0,0,0,0,10
Ramachandran,,0,0,0,0,14
Ramu,,0,0,0,0,14
N.L. Balakrishnan,,0,0,0,0,14
Kanaka,,0,0,0,0,14
Sathyakala,,0,0,0,0,14
Krishnan Kutty Nair,,0,0,0,0,14
Andrés García,,0,0,0,0,2
Carlos Cardán,,0,0,0,0,2
Carlos Nieto,,0,0,0,0,2
Claudio Sorel,,0,0,0,0,2
Celia Rodriguez,,0,0,0,0,11
Tonio Gutierrez,,0,0,0,0,11
Dave Brodett,,0,0,0,0,11
Gamay Arkoncel,,0,0,0,0,11
Julia Dufvenius,,0,0,0,0,3
Gunnel Fred,,0,0,0,0,3
Ken Takakura,,0,0,0,0,5
Hiroko Shima,,0,0,0,0,5
Jirô Okazaki,,0,0,0,0,5
Akikane Sawa,,0,0,0,0,5
Renji Ishibashi,,0,0,0,0,5
Seiichi Shisui,,0,0,0,0,5
Paquito Diaz,,0,0,0,0,11
Rene Hawkins,,0,0,0,0,11
Belo Borja,,0,0,0,0,11
Domingo Landicho,,0,0,0,0,11
Leroy Salvador,,0,0,0,0,11
Laboni Sarkar,,0,0,0,0,6
Rajatabha Dutta,,0,0,0,0,6
Sujan Mukherjee,,0,0,0,0,6
Kaushik Sen,,0,0,0,0,6
Sreeja,,0,0,0,0,14
Fujiko Yamamoto,,0,0,0,0,5
Karo Otsuji,,0,0,0,0,5
Osamu Ôkawa,,0,0,0,0,5
Keiko Yuge,,0,0,0,0,5
Keiko Yumi,,0,0,0,0,5
Kôji Takahashi,,0,0,0,0,5
Gen Harada,,0,0,0,0,5
Machiko Hasegawa,,0,0,0,0,5
Miki Nakasone,,0,0,0,0,5
Tomo'o Nagai,,0,0,0,0,5
Mickey Curtis,,0,0,0,0,5
Shambhu Bhattacharya,,0,0,0,0,6
Keerthana Parthiepan,,0,0,0,0,10
Simran,,0,0,0,0,10
Delhi Kumar,,0,0,0,0,10
Pasupathy,,0,0,0,0,10
Master Suraj,,0,0,0,0,10
Master Kethan,,0,0,0,0,10
Bala Singh,,0,0,0,0,10
Kitty de Hoyos,,0,0,0,0,2
Jaime Garza,,0,0,0,0,2
Roberto 'Flaco' Guzmán,,0,0,0,0,2
Ignacio Retes,,0,0,0,0,2
Guillermo Álvarez Bianchi,,0,0,0,0,2
Enrique Pontón,,0,0,0,0,2
Rodolfo De Alejandre,,0,0,0,0,2
Ramiro Ramírez,,0,0,0,0,2
Amador Borja,,0,0,0,0,2
Isabel Vázquez 'La Chichimeca',,0,0,0,0,2
Carmi Martin,,0,0,0,0,11
Cecille Castillo,,0,0,0,0,11
Baby Delgado,,0,0,0,0,11
Michael Sandico,,0,0,0,0,11
Divya Bharti,,0,0,0,0,9
Jaggayya,,0,0,0,0,9
Aga Muhlach,,0,0,0,0,11
Aiko Melendez,,0,0,0,0,11
Ronaldo Valdez,,0,0,0,0,11
Agot Isidro,,0,0,0,0,11
Nikka Valencia,,0,0,0,0,11
Aljon Jimenez,,0,0,0,0,11
Bimbo Bautista,,0,0,0,0,11
Beth Bautista,,0,0,0,0,11
Robert Arevalo,,0,0,0,0,11
Gudipati Venkatachalam,,0,0,0,0,9
Gitanjali,,0,0,0,0,9
Mark Anthony Fernandez,,0,0,0,0,11
Jomari Yllana,,0,0,0,0,11
Jao Mapa,,0,0,0,0,11
Gio Alvarez,,0,0,0,0,11
Victor Neri,,0,0,0,0,11
Elizabeth Oropesa,,0,0,0,0,11
Edgar Mortiz,,0,0,0,0,11
Paco Arespacochaga,,0,0,0,0,11
Ranjana Bannerjee,,0,0,0,0,6
Robin Bannerjee,,0,0,0,0,6
Sukhen Das,,0,0,0,0,6
Nibhanani Devi,,0,0,0,0,6
Prashanta Kumar,,0,0,0,0,6
Binota Roy,,0,0,0,0,6
Renuka Roy,,0,0,0,0,6
Masumi Harukawa,,0,0,0,0,5
Ryôhei Uchida,,0,0,0,0,5
Pepe Hozumi,,0,0,0,0,5
Shôichi Ozawa,,0,0,0,0,5
Enrique Cuenca,,0,0,0,0,2
Eduardo Manzano,,0,0,0,0,2
Victor Iturbe,,0,0,0,0,2
Quintín Bulnes,,0,0,0,0,2
Santanón,,0,0,0,0,2
Patricia Ferrer,,0,0,0,0,2
Judith Velasco,,0,0,0,0,2
Olga Millán,,0,0,0,0,2
Wakaba Irie,,0,0,0,0,5
Hizuru Takachiho,,0,0,0,0,5
Sharon Cuneta,,0,0,0,0,11
Judy Ann Santos,,0,0,0,0,11
Dingdong Dantes,,0,0,0,0,11
Rosemarie Gil,,0,0,0,0,11
Pinky Amador,,0,0,0,0,11
Mark Angelo Wilson,,0,0,0,0,11
Cyrus Valdez,,0,0,0,0,11
Alfred Labatos,,0,0,0,0,11
Radha Kumari,,0,0,0,0,10
Jayan,,0,0,0,0,14
Sudhir,,0,0,0,0,14
Raghavan,,0,0,0,0,14
Lucho Navarro,,0,0,0,0,2
Flor Trujillo,,0,0,0,0,2
José Raúl Ortíz,,0,0,0,0,2
Jorge Lavat,,0,0,0,0,2
Jesús González Leal,,0,0,0,0,2
Laila Buentello,,0,0,0,0,2
Alice Dixson,,0,0,0,0,11
Anjanette Abayari,,0,0,0,0,11
Marjorie Barretto,,0,0,0,0,11
Joko Diaz,,0,0,0,0,11
Cesar Montano,,0,0,0,0,11
Rey Avellana,,0,0,0,0,11
Dan Fernandez,,0,0,0,0,11
Renato Del Prado,,0,0,0,0,11
Jessa Zaragoza,,0,0,0,0,11
Diether Ocampo,,0,0,0,0,11
Troy Montero,,0,0,0,0,11
Manny Castañeda,,0,0,0,0,11
Don Laurel,,0,0,0,0,11
Rolando Inocencio,,0,0,0,0,11
Kalila Aguilos,,0,0,0,0,11
Dina Bonnevie,,0,0,0,0,11
Gary Estrada,,0,0,0,0,11
Bb Gandanghari,,0,0,0,0,11
Dante Ponce,,0,0,0,0,11
Daria Ramirez,,0,0,0,0,11
Zeny Zabala,,0,0,0,0,11
Romero Rivera,,0,0,0,0,11
Ana Roces,,0,0,0,0,11
Angelu De Leon,,0,0,0,0,11
Cate Blanchett,,0,0,0,0,7
Kate Beckinsale,,0,0,0,0,7
Alec Baldwin,,0,0,0,0,7
Alan Alda,,0,0,0,0,7
Danny Huston,,0,0,0,0,7
Gwen Stefani,,0,0,0,0,7
Donita Rose,,0,0,0,0,11
Dominic Ochoa,,0,0,0,0,11
Sandy Andolong,,0,0,0,0,11
Bibeth Orteza,,0,0,0,0,11
Belinda Panelo,,0,0,0,0,11
Empress Schuck,,0,0,0,0,11
Charyl Chan,,0,0,0,0,11
JM Rodriguez,,0,0,0,0,11
Lea Salonga,,0,0,0,0,11
Ariel Rivera,,0,0,0,0,11
Eric Cayetano,,0,0,0,0,11
Mon Confiado,,0,0,0,0,11
Chin Chin Gutierrez,,0,0,0,0,11
Barbara Perez,,0,0,0,0,11
Joyce Jimenez,,0,0,0,0,11
Tessie Tomas,,0,0,0,0,11
John Prats,,0,0,0,0,11
Julia Clarete,,0,0,0,0,11
Bernard Palanca,,0,0,0,0,11
Don Escudero,,0,0,0,0,11
Assunta De Rossi,,0,0,0,0,11
Paolo Rivero,,0,0,0,0,11
Chinggoy Alonzo,,0,0,0,0,11
Raquel Villavicencio,,0,0,0,0,11
Pocholo Montes,,0,0,0,0,11
Irrfan Khan,,0,0,0,0,6
Deepa Sahi,,0,0,0,0,6
Vijayendra Ghatge,,0,0,0,0,6
Monir Azam,,0,0,0,0,6
Kristin Basak,,0,0,0,0,6
Samir Kumar Basu,,0,0,0,0,6
Monique Wilson,,0,0,0,0,11
Rolando Tinio,,0,0,0,0,11
Patrick Guzman,,0,0,0,0,11
Gerone Olorocisimo,,0,0,0,0,11
Maricel Soriano,,0,0,0,0,11
Angelica Panganiban,,0,0,0,0,11
Jackie Lou Blanco,,0,0,0,0,11
Teresa Loyzaga,,0,0,0,0,11
Subas Herrero,,0,0,0,0,11
Carmen Salinas,,0,0,0,0,2
Rafael Inclán,,0,0,0,0,2
Alberto Rojas,,0,0,0,0,2
Abril Campillo,,0,0,0,0,2
Rosita Bouchot,,0,0,0,0,2
Eduardo Lois,,0,0,0,0,2
Lucy Gallardo,,0,0,0,0,2
Sheryl Cruz,,0,0,0,0,11
Charlene Gonzales,,0,0,0,0,11
Shintaro Valdez,,0,0,0,0,11
Kate Fernandez,,0,0,0,0,11
Dekster Santos,,0,0,0,0,11
Jiego Malvar,,0,0,0,0,11
Dimples Romana,,0,0,0,0,11
Carlo Aquino,,0,0,0,0,11
Marlito Ambrocio,,0,0,0,0,11
Luz Imperial,,0,0,0,0,11
Hope Matriano,,0,0,0,0,11
Ana Capri,,0,0,0,0,11
Pankaj Berry,,0,0,0,0,8
Nicolas Chagrin,,0,0,0,0,8
Nalini Chatterjee,,0,0,0,0,8
Vikrant Chaturvedi,,0,0,0,0,8
Pradeep Kumar Das,,0,0,0,0,8
Abha Dhulia,,0,0,0,0,8
Kelly Dorji,,0,0,0,0,8
Chris England,,0,0,0,0,8
Dora Elsa Olea,,0,0,0,0,2
Gabriela Araujo,,0,0,0,0,2
Ramiro Orci,,0,0,0,0,2
Ximena Alcala,,0,0,0,0,2
Benjamin Amezquita,,0,0,0,0,2
Emilio Auberg,,0,0,0,0,2
Mario Casillas,,0,0,0,0,2
Shyama,,0,0,0,0,14
Sreenath,,0,0,0,0,14
Shari,,0,0,0,0,14
Shanthi Krishna,,0,0,0,0,14
Thezni Khan,,0,0,0,0,14
Manoj K. Jayan,,0,0,0,0,14
Rajan P. Dev,,0,0,0,0,14
John Amirtharaj,,0,0,0,0,14
Maathu,,0,0,0,0,14
Rahul Lakshman,,0,0,0,0,14
Ramji,,0,0,0,0,9
Subair,,0,0,0,0,14
Kousalya,,0,0,0,0,14
Sivakrishna,,0,0,0,0,9
Raja Verma,,0,0,0,0,9
Katsuhiko Kobayashi,,0,0,0,0,5
Sadhana Singh,,0,0,0,0,9
Mohan Choti,,0,0,0,0,9
Bhushan Tiwari,,0,0,0,0,9
Catherine Zeta-Jones,,0,0,0,0,7
Chi McBride,,0,0,0,0,7
Stanley Tucci,,0,0,0,0,7
Diego Luna,,0,0,0,0,7
Barry Shabaka Henley,,0,0,0,0,7
Kumar Pallana,,0,0,0,0,7
Zoe Saldaña,,0,0,0,0,7
Eddie Jones,,0,0,0,0,7
Jude Ciccolella,,0,0,0,0,7
Sabeeha,,0,0,0,0,14
Shafi Inamdar,,0,0,0,0,14
Karan Shah,,0,0,0,0,14
Beena Banerjee,,0,0,0,0,14
Shaloo,,0,0,0,0,14
Mumtaz Ahmed,,0,0,0,0,6
Tapan Bhattacharya,,0,0,0,0,6
Jogesh Chatterjee,,0,0,0,0,6
Nirmal Chatterjee,,0,0,0,0,6
Rama Das,,0,0,0,0,6
Junko Kozakura,,0,0,0,0,5
Supriya Choudhury,,0,0,0,0,6
Jyotsna Banerjee,,0,0,0,0,6
Montu Banerjee,,0,0,0,0,6
Ardhendu Bhattacharya,,0,0,0,0,6
Richard Gomez,,0,0,0,0,11
Miriam Quiambao,,0,0,0,0,11
Paolo Bediones,,0,0,0,0,11
Charina Scott,,0,0,0,0,11
King Alcala,,0,0,0,0,11
Bobby Andrews,,0,0,0,0,11
Nanette Inventor,,0,0,0,0,11
Mahadevappa,,0,0,0,0,10
Kuppuraj,,0,0,0,0,10
Y.R. Ashwath Narayan,,0,0,0,0,10
Sarita,,0,0,0,0,10
Honnavalli Krishna,,0,0,0,0,10
Police Mahadev,,0,0,0,0,10
Akshaye Khanna,,0,0,0,0,14
Aftab Shivdasani,,0,0,0,0,14
Rimi Sen,,0,0,0,0,14
Shoma Anand,,0,0,0,0,14
Shakti Kapoor,,0,0,0,0,14
Rajpal Naurang Yadav,,0,0,0,0,14
Upasana Singh,,0,0,0,0,14
Sanjay Narvekar,,0,0,0,0,14
Jeet,,0,0,0,0,6
Prem Prakash Modi,,0,0,0,0,6
Suriya,,0,0,0,0,10
Siddharth,,0,0,0,0,10
Meera Jasmine,,0,0,0,0,10
Esha Deol,,0,0,0,0,10
Trisha Krishnan,,0,0,0,0,10
Arun Bhandarkar,,0,0,0,0,10
Bharathiraja,,0,0,0,0,10
Karthi,,0,0,0,0,10
Juan Rodrigo,,0,0,0,0,11
Tiya Pusit,,0,0,0,0,11
Louie Rivera,,0,0,0,0,11
Malou O'Connor,,0,0,0,0,11
Ajay Devgn,,0,0,0,0,10
Abhishek Bachchan,,0,0,0,0,10
Vivek Oberoi,,0,0,0,0,10
Rani Mukerji,,0,0,0,0,10
Kareena Kapoor,,0,0,0,0,10
Sonu Sood,,0,0,0,0,10
Vijay Raaz,,0,0,0,0,10
Christine Bersola,,0,0,0,0,11
Mickey Ferriols,,0,0,0,0,11
Gabe Mercado,,0,0,0,0,11
Reggie Curley,,0,0,0,0,11
Rituparna Sengupta,,0,0,0,0,6
Kunal Mitra,,0,0,0,0,6
Abanti Mohan Bandyopadhyay,,0,0,0,0,6
Sraboni Banik,,0,0,0,0,6
Nilanjana Bera,,0,0,0,0,6
Nishtha Bhowmick,,0,0,0,0,6
Anjan Biswas,,0,0,0,0,6
Bihangi Biswas,,0,0,0,0,6
Soumili Biswas,,0,0,0,0,6
Anandi Bose,,0,0,0,0,6
Sheela,,0,0,0,0,14
Nayanthara,,0,0,0,0,14
Dileep,,0,0,0,0,14
Bhavna Pani,,0,0,0,0,14
Kalabhavan Mani,,0,0,0,0,14
Maricel Laxa,,0,0,0,0,11
Eddie Gutierrez,,0,0,0,0,11
Carmina Villaroel,,0,0,0,0,11
Lloyd Samartino,,0,0,0,0,11
Chiqui Xerxes-Burgos,,0,0,0,0,11
Lollie Mara,,0,0,0,0,11
Naoko Ôtani,,0,0,0,0,5
Jack Nicholson,,0,0,0,0,7
Mark Wahlberg,,0,0,0,0,7
Ray Winstone,,0,0,0,0,7
Vera Farmiga,,0,0,0,0,7
Anthony Anderson,,0,0,0,0,7
Kevin Corrigan,,0,0,0,0,7
Kristopher Peralta,,0,0,0,0,11
John Lloyd Cruz,,0,0,0,0,11
Marc Solis,,0,0,0,0,11
Baron Geisler,,0,0,0,0,11
Paula Peralejo,,0,0,0,0,11
Kaye Abad,,0,0,0,0,11
Nikki Valdez,,0,0,0,0,11
Kristine Hermosa,,0,0,0,0,11
Carol Banawa,,0,0,0,0,11
Eric Bana,,0,0,0,0,7
Daniel Craig,,0,0,0,0,7
Marie-Josée Croze,,0,0,0,0,7
Ciarán Hinds,,0,0,0,0,7
Mathieu Kassovitz,,0,0,0,0,7
Hanns Zischler,,0,0,0,0,7
Ayelet Zurer,,0,0,0,0,7
Geoffrey Rush,,0,0,0,0,7
Gila Almagor,,0,0,0,0,7
Michael Lonsdale,,0,0,0,0,7
Toby Alejar,,0,0,0,0,11
Jaime Fabregas,,0,0,0,0,11
Cecilia Garrucho,,0,0,0,0,11
Koko Trinidad,,0,0,0,0,11
Scarlett Johansson,,0,0,0,0,7
Jonathan Rhys Meyers,,0,0,0,0,7
Emily Mortimer,,0,0,0,0,7
Matthew Goode,,0,0,0,0,7
Alexander Armstrong,,0,0,0,0,7
Paul Kaye,,0,0,0,0,7
Brian Cox,,0,0,0,0,7
Penelope Wilton,,0,0,0,0,7
Janis Kelly,,0,0,0,0,7
Alan Oke,,0,0,0,0,7
Vijay Arora,,0,0,0,0,6
Ashwani,,0,0,0,0,6
Gayatri,,0,0,0,0,10
Mala Jaggi,,0,0,0,0,6
Shatrughan Sinha,,0,0,0,0,6
Raymart Santiago,,0,0,0,0,11
Dennis Trillo,,0,0,0,0,11
Jay Manalo,,0,0,0,0,11
Iya Villania-Arellano,,0,0,0,0,11
Marco Alcaraz,,0,0,0,0,11
TJ Trinidad,,0,0,0,0,11
Ramon Christopher,,0,0,0,0,11
Luz Valdez,,0,0,0,0,11
Amado Cortez,,0,0,0,0,11
Lander Vera-Perez,,0,0,0,0,11
Helen Gamboa,,0,0,0,0,11
Suzanne Gonzales,,0,0,0,0,11
Apa Ongpin,,0,0,0,0,11
Ramil Rodriguez,,0,0,0,0,11
Gino Antonio,,0,0,0,0,11
Arbaaz Khan,,0,0,0,0,14
Arshad Warsi,,0,0,0,0,14
Farha Naaz,,0,0,0,0,14
Sally Field,,0,0,0,0,7
David Strathairn,,0,0,0,0,7
Joseph Gordon-Levitt,,0,0,0,0,7
James Spader,,0,0,0,0,7
Hal Holbrook,,0,0,0,0,7
Tommy Lee Jones,,0,0,0,0,7
John Hawkes,,0,0,0,0,7
Jackie Earle Haley,,0,0,0,0,7
Bruce McGill,,0,0,0,0,7
Nayab Aftab,,0,0,0,0,6
Radhika Jajodia,,0,0,0,0,6
Vishesh Marwaha,,0,0,0,0,6
Masood Akhtar,,0,0,0,0,6
Sanjay Sharma,,0,0,0,0,6
Sheela Mishra,,0,0,0,0,6
Jibun Mandal,,0,0,0,0,6
Sudhir Chander,,0,0,0,0,6
Bhavana,,0,0,0,0,14
Saikumar,,0,0,0,0,14
Salim Kumar,,0,0,0,0,14
Anju Aravind,,0,0,0,0,14
Partha Chatterjee,,0,0,0,0,6
Mark Herras,,0,0,0,0,11
Jennylyn Mercado,,0,0,0,0,11
Pauleen Luna,,0,0,0,0,11
Polo Ravales,,0,0,0,0,11
Tin Arnaldo,,0,0,0,0,11
January Isaac Bodlovic,,0,0,0,0,11
Andrew Garfield,,0,0,0,0,7
Adam Driver,,0,0,0,0,7
Tadanobu Asano,,0,0,0,0,7
Issei Ogata,,0,0,0,0,7
Shin'ya Tsukamoto,,0,0,0,0,7
Yoshi Oida,,0,0,0,0,7
Yôsuke Kubozuka,,0,0,0,0,7
Kaoru Endo,,0,0,0,0,7
Rebecca Hall,,0,0,0,0,7
Javier Bardem,,0,0,0,0,7
Christopher Evan Welch,,0,0,0,0,7
Chris Messina,,0,0,0,0,7
Patricia Clarkson,,0,0,0,0,7
Kevin Dunn,,0,0,0,0,7
Julio Perillán,,0,0,0,0,7
Juan Quesada,,0,0,0,0,7
Ricard Salom,,0,0,0,0,7
Mithun Chakraborty,,0,0,0,0,10
Vidya Balan,,0,0,0,0,10
Anaushka Dantra,,0,0,0,0,10
Mallika Sherawat,,0,0,0,0,10
Sunil Agarwal,,0,0,0,0,10
Murad Ali,,0,0,0,0,10
Tessie Quintana,,0,0,0,0,0
Eddie Del Mar,,0,0,0,0,0
Zaldy Zshornack,,0,0,0,0,0
Elias Koteas,,0,0,0,0,7
Padma Kumta,,0,0,0,0,10
Kokila,,0,0,0,0,10
Parvathy Thiruvothu,,0,0,0,0,14
Ryan Agoncillo,,0,0,0,0,11
Gloria Diaz,,0,0,0,0,11
Ariel Ureta,,0,0,0,0,11
Soliman Cruz,,0,0,0,0,11
Derek Ramsay,,0,0,0,0,11
Lui Villaruz,,0,0,0,0,11
Tuesday Vargas,,0,0,0,0,11
Kat Alano,,0,0,0,0,11
Arunava Adhikari,,0,0,0,0,6
Asim Dutta,,0,0,0,0,6
Nipu Mitra,,0,0,0,0,6
Ramen Roy Chowdhuri,,0,0,0,0,6
Debatosh Ghosh,,0,0,0,0,6
Asa Butterfield,,0,0,0,0,7
Chloë Grace Moretz,,0,0,0,0,7
Christopher Lee,,0,0,0,0,7
Sacha Baron Cohen,,0,0,0,0,7
Helen McCrory,,0,0,0,0,7
Michael Stuhlbarg,,0,0,0,0,7
Frances de la Tour,,0,0,0,0,7
Jamie Bell,,0,0,0,0,7
Andy Serkis,,0,0,0,0,7
Simon Pegg,,0,0,0,0,7
Nick Frost,,0,0,0,0,7
Daniel Mays,,0,0,0,0,7
Gad Elmaleh,,0,0,0,0,7
Toby Jones,,0,0,0,0,7
Joe Starr,,0,0,0,0,7
Enn Reitel,,0,0,0,0,7
Jonah Hill,,0,0,0,0,7
Margot Robbie,,0,0,0,0,7
Kyle Chandler,,0,0,0,0,7
Jon Bernthal,,0,0,0,0,7
Jon Favreau,,0,0,0,0,7
Jean Dujardin,,0,0,0,0,7
Joanna Lumley,,0,0,0,0,7
Shiney Ahuja,,0,0,0,0,14
Ameesha Patel,,0,0,0,0,14
Manoj Joshi,,0,0,0,0,14
Rasika Joshi,,0,0,0,0,14
Vikram Gokhale,,0,0,0,0,14
Ed Osmera,,0,0,0,0,4
Marian Rivera,,0,0,0,0,11
Shaina Magdayao,,0,0,0,0,11
Yasmien Kurdi,,0,0,0,0,11
Eugene Domingo,,0,0,0,0,11
Jiro Manio,,0,0,0,0,11
Rayver Cruz,,0,0,0,0,11
Ravi Mohan,,0,0,0,0,10
R. Sarathkumar,,0,0,0,0,10
Sobhita Dhulipala,,0,0,0,0,10
Aishwarya Lekshmi,,0,0,0,0,10
Vikram Prabhu,,0,0,0,0,10
Dhiren Mukherjee,,0,0,0,0,6
Murari Bagchi,,0,0,0,0,6
Sanjukta Banerjee,,0,0,0,0,6
Alonso O. Lara,,1,1,1,0,15
Luis Huizar,,0,0,0,0,15
Vianey Huizar,,0,0,0,0,15
Chuy Valencia El Cotija,,0,0,0,0,15
Darwing Espinoza Castillo,,0,0,0,0,15
Maria Patino,,0,0,0,0,15
Chuy El Bandido De Amor,,0,0,0,0,15
Rigo Cuevas,,0,0,0,0,15
Jose Ramirez Raya,,0,0,0,0,15
Juan Jose Herrera Nunez,,0,0,0,0,15
Victor El Indio Estrada,,0,0,0,0,15
Mark Ruffalo,,0,0,0,0,7
Michelle Williams,,0,0,0,0,7
Ted Levine,,0,0,0,0,7
John Carroll Lynch,,0,0,0,0,7
Sumanta Mukherjee,,0,0,0,0,6
Jesus Heredia,,0,0,0,0,15
Marisol Guizar,,0,0,0,0,15
Blanca Robles,,0,0,0,0,15
Coty Caballero,,0,0,0,0,15
Chitto Buenrostro,,0,0,0,0,15
Fernando Jimenez,,0,0,0,0,15
Elias Hernandez,,0,0,0,0,15
Sergio Hernandez Pena,,0,0,0,0,15
Imelda Hernandez,,0,0,0,0,15
Rigo Barajas,,0,0,0,0,15
Jesus Esparza,,0,0,0,0,15
Florencio Barajas,,0,0,0,0,15
Reynaldo Gutierrez,,0,0,0,0,15
Mateo Pedro,,0,0,0,0,15
Evan Rachel Wood,,0,0,0,0,7
Larry David,,0,0,0,0,7
Henry Cavill,,0,0,0,0,7
Adam Brooks,,0,0,0,0,7
Lyle Kanouse,,0,0,0,0,7
Michael McKean,,0,0,0,0,7
Clifford Lee Dickson,,0,0,0,0,7
Yolonda Ross,,0,0,0,0,7
Carolyn McCormick,,0,0,0,0,7
Samantha Bee,,0,0,0,0,7
Toyoaki Suzuki,,0,0,0,0,0
Frank Iwanaga,,0,0,0,0,0
Raymond Royer,,0,0,0,0,0
Michel Francois,,0,0,0,0,0
Anupama,,0,0,0,0,10
Chindodi Bangaresh,,0,0,0,0,10
Indra Banu,,0,0,0,0,10
Shani Mahadevappa,,0,0,0,0,10
Kôichi Kawakita,,0,0,0,0,0
Iza Calzado,,0,0,0,0,11
Prabhu Deva,,0,0,0,0,10
Soundarya,,0,0,0,0,10
Vadivelu,,0,0,0,0,10
Urmilla Kanetkar Kothare,,0,0,0,0,10
Rachel Wise,,0,0,0,0,10
Shreya Reddy,,0,0,0,0,14
Shammu,,0,0,0,0,14
Sreekumar,,0,0,0,0,14
Geetha Vijayan,,0,0,0,0,14
Sacchin Nachiappan,,0,0,0,0,14
Vinodhini Vaidynathan,,0,0,0,0,10
Vimal,,0,0,0,0,14
Hema,,0,0,0,0,9
Lakshmi Narayana P.,,0,0,0,0,9
Al Pacino,,0,0,0,0,7
Ray Romano,,0,0,0,0,7
Bobby Cannavale,,0,0,0,0,7
Anna Paquin,,0,0,0,0,7
Stephanie Kurtzuba,,0,0,0,0,7
Jack Huston,,0,0,0,0,7
Michael Pequet,,0,0,0,0,11
Zyrus Desamparado,,0,0,0,0,11
Jinggoy Estrada,,0,0,0,0,11
Ryan Julio,,0,0,0,0,11
AJ Perez,,0,0,0,0,11
Justine Plummer,,0,0,0,0,11
Tirso Cruz III,,0,0,0,0,11
Jayamala,,0,0,0,0,10
Bhatti Mahadevappa,,0,0,0,0,10
Shankar Nag,,0,0,0,0,10
Vishnuvardhan,,0,0,0,0,10
Gayatri Prabhakar,,0,0,0,0,10
Boman Irani,,0,0,0,0,8
Minissha Lamba,,0,0,0,0,8
Sammir Dattani,,0,0,0,0,8
Ravi Kishan,,0,0,0,0,8
Sonali Kulkarni,,0,0,0,0,8
Yashpal Sharma,,0,0,0,0,8
Rajendra Gupta,,0,0,0,0,8
Dingri Nagaraj,,0,0,0,0,10
Chandralekha,,0,0,0,0,10
Manjula,,0,0,0,0,10
Niranjan,,0,0,0,0,10
Judo K.K. Rathnan,,0,0,0,0,10
Kasinath,,0,0,0,0,10
Venkata Raju,,0,0,0,0,10
Puneeth Rajkumar,,0,0,0,0,10
Rathnamala,,0,0,0,0,10
Gopal,,0,0,0,0,10
Roopadevi,,0,0,0,0,10
Srinivasa Murthy,,0,0,0,0,10
Mamatha Rao,,0,0,0,0,10
Halam,,0,0,0,0,10
Rajashankar,,0,0,0,0,10
Kunigal Ramanath,,0,0,0,0,10
Abhijit,,0,0,0,0,10
Balaraj,,0,0,0,0,10
Padmapriya,,0,0,0,0,10
Seema Kapoor,,0,0,0,0,10
Chethan Ramarao,,0,0,0,0,10
Santosh,,0,0,0,0,10
Mamatha Shenoy,,0,0,0,0,10
Lohitashwa,,0,0,0,0,10
Shringar Nagaraj,,0,0,0,0,10
C.V. Shivashankar,,0,0,0,0,10
Gabriel LaBelle,,0,0,0,0,7
Paul Dano,,0,0,0,0,7
Judd Hirsch,,0,0,0,0,7
Seth Rogen,,0,0,0,0,7
Mateo Zoryan,,0,0,0,0,7
Keeley Karsten,,0,0,0,0,7
Alina Brace,,0,0,0,0,7
Julia Butters,,0,0,0,0,7
Birdie Borria,,0,0,0,0,7
Shivarajkumar,,0,0,0,0,10
Sudharani,,0,0,0,0,10
Chi Udayashankar,,0,0,0,0,10
Janakamma,,0,0,0,0,10
Bharath Kumar,,0,0,0,0,10
Kusuma,,0,0,0,0,10
Pranaya Murthy,,0,0,0,0,10
Lokesh,,0,0,0,0,10
Arati Bhattacharya,,0,0,0,0,6
Sonali Gupta,,0,0,0,0,6
Shiuli Mukherjee,,0,0,0,0,6
Kumar Roy,,0,0,0,0,6
Miguel Angel Saldaña,,0,0,0,0,15
Josie Magana,,0,0,0,0,15
Raudel Delgado,,0,0,0,0,15
C.R. Bakar,,0,0,0,0,4
Hashim Hamzah,,0,0,0,0,4
Mimi Loma,,0,0,0,0,4
Amar Mullick,,0,0,0,0,6
Mala Sinha,,0,0,0,0,6
Shibnath Bandyopadhyay,,0,0,0,0,6
Bhabatosh Banerjee,,0,0,0,0,6
Lovely Banerjee,,0,0,0,0,6
Jeremy Irvine,,0,0,0,0,7
Emily Watson,,0,0,0,0,7
David Thewlis,,0,0,0,0,7
Benedict Cumberbatch,,0,0,0,0,7
Peter Mullan,,0,0,0,0,7
Niels Arestrup,,0,0,0,0,7
Tom Hiddleston,,0,0,0,0,7
Celine Buckens,,0,0,0,0,7
Toby Kebbell,,0,0,0,0,7
Patrick Kennedy,,0,0,0,0,7
Alfredo Rios El Komander,,0,0,0,0,15
Palmeira Cruz,,0,0,0,0,15
Héctor Soberón,,0,0,0,0,15
Fernando Ciangherotti,,0,0,0,0,15
Lourdes Munguía,,0,0,0,0,15
Ortiz Alonso Jr.,,0,0,0,0,15
Erasmo Avitia,,0,0,0,0,15
René Bastidas,,0,0,0,0,15
Caren J. Duarte,,0,0,0,0,15
Jesús Escobar,,0,0,0,0,15
Joan Bahilot,,0,0,0,0,11
Rico Barrera,,0,0,0,0,11
Aidric Jose Chan,,0,0,0,0,11
Carl Jano Corpuss,,0,0,0,0,11
Emilio Garcia,,0,0,0,0,11
Jay Jaucian,,0,0,0,0,11
Dante Javier,,0,0,0,0,11
